MT218,Statistics for Business and Economics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaUVyTXFla3p4VEU/view?usp=sharing'target=""_blank"">2017</a>"
MS508,Probability and Finance II (Advanced),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZG1oWU5ZUlBWTzQ/view?usp=sharing'target=""_blank"">2017</a>"
NS270,Epidemiology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaDh2YzlqX1N3UVE/view?usp=sharing'target=""_blank"">2017</a>"
MT302A,Organisation Theory and Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX0RTbk1BR1RJRkU/view?usp=sharing'target=""_blank"">2017</a>"
NS134,Perspectives on Health,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMWlYdUp2MlJxUzA/view?usp=sharing'target=""_blank"">2017</a>"
NS213,Nursing and Physical Health 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZM2JSOEZUd3RMYTA/view?usp=sharing'target=""_blank"">2017</a>"
NS224,Altered Bodily Processes,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUUhZdFBMSmNNeHM/view?usp=sharing'target=""_blank"">2017</a>"
NS221,General Nursing 2B,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTTcxUVR6blBRWXc/view?usp=sharing'target=""_blank"">2017</a>"
NS4803,Caring for a child,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZM3BGcWJuLUQ4ZVU/view?usp=sharing'target=""_blank"">2017</a>"
LG101,Introduction to Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWjRBMXh5aHFhdU0/view?usp=sharing'target=""_blank"">2017</a>"
PS101,Motion and Energy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZU0FZV3VDTEhDZjA/view?usp=sharing'target=""_blank"">2017</a>"
PS207,Nuclear Physics and Relativity,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN0lNVTRobTBRaG8/view?usp=sharing'target=""_blank"">2017</a>"
PS122,Physics For General Science I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVjlPU3RuaDhKTUk/view?usp=sharing'target=""_blank"">2017</a>"
PS129,Modern Technology 1: Eng. Trans.Elect. Pwr.,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeFZNSG1HZm4wb3c/view?usp=sharing'target=""_blank"">2017</a>"
PS201,Quantum Physics I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbzlwcWJVNnpocnM/view?usp=sharing'target=""_blank"">2017</a>"
PS102,Light and Optics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSjJlZ1Y2QzZ3aUU/view?usp=sharing'target=""_blank"">2017</a>"
PS132,Physics for Science and Health,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZS2VGT05RR0NRNW8/view?usp=sharing'target=""_blank"">2017</a>"
PS407,Quantum Electronics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNTd1WU1QNTgwOUk/view?usp=sharing'target=""_blank"">2017</a>"
PS301,Quantum Physics II,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZazJQX25WM0pyQVE/view?usp=sharing'target=""_blank"">2017</a>"
PS310,Astronomical Techniques,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZREIyUjkycmxmbzA/view?usp=sharing'target=""_blank"">2017</a>"
PS508,Fundamentals of Industrial Plasmas,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSm9PTVU4SE1MVkE/view?usp=sharing'target=""_blank"">2017</a>"
PS415,Applied Spectroscopy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcEJVd2gwSlVxaGM/view?usp=sharing'target=""_blank"">2017</a>"
PS305,Semiconductor Physics I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Za0cwSUY2TGNCZ3M/view?usp=sharing'target=""_blank"">2017</a>"
PS311,Stellar Physics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVTFCSTQ0UXZESjQ/view?usp=sharing'target=""_blank"">2017</a>"
PS307,Wave Optics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSG9rYjV0NTRkZ2s/view?usp=sharing'target=""_blank"">2017</a>"
PS402,Solid State Physics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQWxUcl81SzZ5MXM/view?usp=sharing'target=""_blank"">2017</a>"
SP208,Spanish Translation Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZFZBcU05SE45OXM/view?usp=sharing'target=""_blank"">2017</a>"
SP201,Spanish Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQlhKRERHdTBuUXM/view?usp=sharing'target=""_blank"">2017</a>"
SS213,Sport and Exercise Nutrition,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZM3ZWaG0zZVlOd0U/view?usp=sharing'target=""_blank"">2017</a>"
SP358,Spanish Language 7 (Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeDdzX0h4dWxGTHc/view?usp=sharing'target=""_blank"">2017</a>"
SP201A,Spanish Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zb2xpeGkzXzh0c2c/view?usp=sharing'target=""_blank"">2017</a>"
SS117,Applied Contemporary Social Issues in PE,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZUI3TTVyTU5sM1k/view?usp=sharing'target=""_blank"">2017</a>"
PS412,Electrodynamics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNkZYTUlrV0xDMzg/view?usp=sharing'target=""_blank"">2017</a>"
PS430,Teaching & Assessing Senior Cycle Physics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMkRmUFZwTEJtZHc/view?usp=sharing'target=""_blank"">2017</a>"
SP250,Spanish Language 5 (Ex Intermediate),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaEVIUUxFeEI4Tzg/view?usp=sharing'target=""_blank"">2017</a>"
SP240,Spanish Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZR3pLNkt5c3VTbVk/view?usp=sharing'target=""_blank"">2017</a>"
SS236,Sport Injury Prevention,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZERjNXpFWjJTZkk/view?usp=sharing'target=""_blank"">2017</a>"
SS103,Physiology for Health Sciences,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUm16UzczMk96UXc/view?usp=sharing'target=""_blank"">2017</a>"
SS113,Applied Studies in Athletics 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVmJjM2U1a0RpV0U/view?usp=sharing'target=""_blank"">2017</a>"
SS317,Injury Exercise and Sport Biomechanics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdFZZSkNncEF4WUU/view?usp=sharing'target=""_blank"">2017</a>"
SS303,Sport & Exercise Biomechanics 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeVJMekdLTlhKNjg/view?usp=sharing'target=""_blank"">2017</a>"
SS309,Adapted Physical Activity 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ0VBVXNWekM3UUk/view?usp=sharing'target=""_blank"">2017</a>"
SS218,Injuries 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVzktOF9KcC1nLVk/view?usp=sharing'target=""_blank"">2017</a>"
SS405,Coaching and Sports Policy and Planning,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZU1ROWVg1YjlvTHM/view?usp=sharing'target=""_blank"">2017</a>"
SS308,Injury and Rehabilitation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNXQ3SUdDdmZoUDg/view?usp=sharing'target=""_blank"">2017</a>"
SS333,Applied Modalities & Clinical Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZERBNnNIODM4NVU/view?usp=sharing'target=""_blank"">2017</a>"
SS306,Principles of Health Promotion,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcTNYc2FGd3AtQ3M/view?usp=sharing'target=""_blank"">2017</a>"
SS321,Inclusion & AdaptationPE & Physical Activity,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZODJndE9JTkw3dUk/view?usp=sharing'target=""_blank"">2017</a>"
SS417,Adventure Activities,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQUNCb19Eem1NanM/view?usp=sharing'target=""_blank"">2017</a>"
TP212,Christology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeWNEQ0JyQ1hsR28/view?usp=sharing'target=""_blank"">2017</a>"
ZH208,Chinese Translation Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcHY4aWduZm9Idm8/view?usp=sharing'target=""_blank"">2017</a>"
ZH240,Chinese Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZblVRdV93NFRSZlE/view?usp=sharing'target=""_blank"">2017</a>"
TP106,Theology: Sources Themes and Debates,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZkFPTjl3aTFOLVk/view?usp=sharing'target=""_blank"">2017</a>"
SS331,Cell & Molecular Physiology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZFZJMG1SRGF2RTA/view?usp=sharing'target=""_blank"">2017</a>"
TP101,History of Christianity,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZN25Fa3ZTNl85OGc/view?usp=sharing'target=""_blank"">2017</a>"
TP102,Intro. to the Jewish and Christian Scriptures,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZVhWYmM4MGxoMVU/view?usp=sharing'target=""_blank"">2017</a>"
TP211,Hebrew Scriptures: The Torah,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zd3ZfX2JpUGJ0ZnM/view?usp=sharing'target=""_blank"">2017</a>"
CA357,User Interface and Completion,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zc2c3RExnbUptLVE/view?usp=sharing'target=""_blank"">2017</a>"
SS308,Injury and Rehabilitation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQng3NDdNVnFndEU/view?usp=sharing'target=""_blank"">2016</a>"
SS331,Cell & Molecular Physiology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZFFOdU42YzlSM2s/view?usp=sharing'target=""_blank"">2016</a>"
SS321,Inclusion & AdaptationPE & Physical Activity,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYklISW1kSkkxbkk/view?usp=sharing'target=""_blank"">2016</a>"
SS333,Applied Modalities & Clinical Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVEdwQzYwRzV2ZjQ/view?usp=sharing'target=""_blank"">2016</a>"
SS317,Injury Exercise and Sport Biomechanics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUFdUelhUN3N5NGs/view?usp=sharing'target=""_blank"">2016</a>"
SS309,Adapted Physical Activity 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQ1ZZelR1amx0Q1U/view?usp=sharing'target=""_blank"">2016</a>"
AC598,Capital Taxes,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZXZCMjVGaEtwM00/view?usp=sharing'target=""_blank"">2016</a>"
SS417,Adventure Activities,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcWRESGxkNUhBWHc/view?usp=sharing'target=""_blank"">2016</a>"
SS411,Research Methods,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYnVWbFpZUDFGWms/view?usp=sharing'target=""_blank"">2016</a>"
SS405,Coaching and Sports Policy and Planning,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRE9LZEZIVjlJeXM/view?usp=sharing'target=""_blank"">2016</a>"
EE319,Electromechanical Systems,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUlZtTHhISTd3VDQ/view?usp=sharing'target=""_blank"">2016</a>"
ZH240,Chinese Language 3 (Ex Beginner),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaDUzRWpmZnFnWTQ/view?usp=sharing'target=""_blank"">2016</a>"
AC223,Management Accounting: Cost Systems,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWmRFbVNMRk4yRjA/view?usp=sharing'target=""_blank"">2016</a>"
ZH208,Chinese Translation Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZT044LUo1SDJ4S0k/view?usp=sharing'target=""_blank"">2016</a>"
AC115,Management Accounting for Decision Making,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNm5WQ1JKQ0owZTA/view?usp=sharing'target=""_blank"">2016</a>"
MM382,Data Analytics for Engineers,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWHRENmxvUEFBTnM/view?usp=sharing'target=""_blank"">2016</a>"
AC318,Fund Accounting,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWDVjeDJjYzJSNjA/view?usp=sharing'target=""_blank"">2016</a>"
PS302,Statistical Physics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZMXAyb0dlWjM2Zm8/view?usp=sharing'target=""_blank"">2016</a>"
AC320,Management Accounting,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZTljZFMzbFFCT3M/view?usp=sharing'target=""_blank"">2016</a>"
AC512,Auditing and Professional Ethics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaVZmLUlPblkxT1E/view?usp=sharing'target=""_blank"">2016</a>"
AC548,Accounting for Decision-Making,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZUI1aG9DdnM0ZkE/view?usp=sharing'target=""_blank"">2016</a>"
AC504,Financial Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQW5SRFpPVTJDbjA/view?usp=sharing'target=""_blank"">2016</a>"
BE201,Biomolecules and Metabolism,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdGpvd0pfd3M4VEk/view?usp=sharing'target=""_blank"">2016</a>"
BE224,Bioprocess Engineering Principles,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZaUdwVElRVjhKV3M/view?usp=sharing'target=""_blank"">2016</a>"
AC570,Accounting for Business Decision Making,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYUx2SFpsQjFIZlE/view?usp=sharing'target=""_blank"">2016</a>"
BE205,Statistics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUjZWRGVPU2MtR0E/view?usp=sharing'target=""_blank"">2016</a>"
BE230,Cell Structure and Function,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeEZ3OEFQZTNVSzQ/view?usp=sharing'target=""_blank"">2016</a>"
BE310,Comparative Genomics & Developmental Biology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdE9XcWdGZHU4X0U/view?usp=sharing'target=""_blank"">2016</a>"
BE309,Immunology & Cell Biology for Engineers,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zd2ZRYm1uZ1d4a3c/view?usp=sharing'target=""_blank"">2016</a>"
BE311,Bioanalysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZajgtMTV4X29saGc/view?usp=sharing'target=""_blank"">2016</a>"
BE301,Gene Cloning and Gene Expression,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX0pEWU40RlU2SXc/view?usp=sharing'target=""_blank"">2016</a>"
BE401,Industrial Bioprocessing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWGNmcWJTclpuSWM/view?usp=sharing'target=""_blank"">2016</a>"
BE402,Proteins Proteomics & Biopharma,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSmtVTGtuLW1feWs/view?usp=sharing'target=""_blank"">2016</a>"
CA103,Computer Systems,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdUxPbGU0bDVqOUU/view?usp=sharing'target=""_blank"">2016</a>"
BE403,Analyses in Pharmacology Immunology and Microbiology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcFRpT1NhVXZZZkk/view?usp=sharing'target=""_blank"">2016</a>"
BE417,Current Topics in Genetics & Cell Biology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX211eWd1NnU1dXM/view?usp=sharing'target=""_blank"">2016</a>"
BE436,Environmental Toxicology,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZV0F6dGZhUG1WdXM/view?usp=sharing'target=""_blank"">2016</a>"
CA116,Computing Programming I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zd3k3bzBqZWlhWXM/view?usp=sharing'target=""_blank"">2016</a>"
CA112,Introduction to Computer Hardware,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQTFaWkIxeHdLelk/view?usp=sharing'target=""_blank"">2016</a>"
CA168,Digital World Exam Element,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRzFyaERkQnc4VG8/view?usp=sharing'target=""_blank"">2016</a>"
CA250,Quantitative Methods for Acc. and Fin.,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbDJYY0VYQTBqOE0/view?usp=sharing'target=""_blank"">2016</a>"
CA266,Probability & Statistics,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ2hpOTVoZFl5bUk/view?usp=sharing'target=""_blank"">2016</a>"
CA172,Problem-solvingCreativity& Critical Thinking,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYlZOZWpnZ0RIX0U/view?usp=sharing'target=""_blank"">2016</a>"
CA208,Logic,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYURCVmNrYnNTVHM/view?usp=sharing'target=""_blank"">2016</a>"
CA200,Quantitative Analysis for Business Decisions,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX2JqZ09XY1hyNW8/view?usp=sharing'target=""_blank"">2016</a>"
CA228,Business Systems Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWlFubjFGdmRDQVU/view?usp=sharing'target=""_blank"">2016</a>"
CA214,Systems Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRFRRWjlPUGwtWWM/view?usp=sharing'target=""_blank"">2016</a>"
CA222,Enterprise Information Systems,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQTgwRllieVpDbGc/view?usp=sharing'target=""_blank"">2016</a>"
CA296,Compt. Archit. & Assembly Level Programming,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSWZzMnVmdUp3eW8/view?usp=sharing'target=""_blank"">2016</a>"
CA318,Advanced Algorithms and A.I. Search,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZckNDYU1rbEI0Wk0/view?usp=sharing'target=""_blank"">2016</a>"
CA320,Computability and Complexity,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbUV0NHNiM1p6WDg/view?usp=sharing'target=""_blank"">2016</a>"
CA348,Business Information Management,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbGZPSGVTbGdEenc/view?usp=sharing'target=""_blank"">2016</a>"
CA314,OO Analysis and Design,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX0J5SE1aYVMxcDg/view?usp=sharing'target=""_blank"">2016</a>"
CA304,Computer Networks 2,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNERUd2NWVGdwZmc/view?usp=sharing'target=""_blank"">2016</a>"
CA349,IT Architecture,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdGZsTUZDWm5lVDA/view?usp=sharing'target=""_blank"">2016</a>"
CA357,User Interface and Completion,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRWZTOW9FbFV6LVE/view?usp=sharing'target=""_blank"">2016</a>"
CA358,Fundamentals of Software Testing,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVXhVRldobndwYWs/view?usp=sharing'target=""_blank"">2016</a>"
CA591,Object Orientated Programming,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZS2hGNXRLcEF2U00/view?usp=sharing'target=""_blank"">2016</a>"
CA468,Digital World,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZS1NnanN1VURiMU0/view?usp=sharing'target=""_blank"">2016</a>"
CA640,Professional & Research Practice,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVVlxXzNYZjlRUTg/view?usp=sharing'target=""_blank"">2016</a>"
CA598,Fundamentals of Software Development,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZOEtIWmFyU2NUeGs/view?usp=sharing'target=""_blank"">2016</a>"
CA642,Cryptography & Number Theory,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSzhhSGhmckxsOU0/view?usp=sharing'target=""_blank"">2016</a>"
CA660,Statistical Data Analysis,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZ2R0ekJMX1luQ2c/view?usp=sharing'target=""_blank"">2016</a>"
CA647,Secure Programming,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZYjRFNWtheXBTS2c/view?usp=sharing'target=""_blank"">2016</a>"
CA682,Data Management and Visualisation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZU2NpVW5Yc24yRWc/view?usp=sharing'target=""_blank"">2016</a>"
CA662,Database Design,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZQkZSdW5mZDJDSVE/view?usp=sharing'target=""_blank"">2016</a>"
CA669,Web Design and Implementation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNmQtZENvM29LXzQ/view?usp=sharing'target=""_blank"">2016</a>"
CA644,System Software,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNU5LVVhhQ2pBNkU/view?usp=sharing'target=""_blank"">2016</a>"
CA4003,Compiler Construction,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdU10dmkyaVl2UDQ/view?usp=sharing'target=""_blank"">2016</a>"
CA674,Cloud Architectures,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWWdYeHQ2dTQ4M1E/view?usp=sharing'target=""_blank"">2016</a>"
CA669A,Web Design and Implementation,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZUC1XV0JKM2dQV1E/view?usp=sharing'target=""_blank"">2016</a>"
CA4009,Search Technologies,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZeEJMUEhHWXR6VnM/view?usp=sharing'target=""_blank"">2016</a>"
CM277,Media Audiences,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZVnA3QmFZSVU2djQ/view?usp=sharing'target=""_blank"">2016</a>"
CM137,History and Structure of the Media,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZTGw0NmRSdHIzYjg/view?usp=sharing'target=""_blank"">2016</a>"
CA4010,Data Warehousing & Data Mining,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSUhweWpFeGVWMGc/view?usp=sharing'target=""_blank"">2016</a>"
CM151,Introduction to Communication Studies,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSDZEeWtBZGxiVlU/view?usp=sharing'target=""_blank"">2016</a>"
CM281,Media Law,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZelN1c3VVOTlPVFU/view?usp=sharing'target=""_blank"">2016</a>"
CM3003,Media Religion and Society,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbnE3OF9UNnU2UkU/view?usp=sharing'target=""_blank"">2016</a>"
CM293,Social Media in Everyday Life,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZT192SlRsblNVQUU/view?usp=sharing'target=""_blank"">2016</a>"
CM398,Journalism in the Hybrid Media System,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSHNOWGE5RjZlOEE/view?usp=sharing'target=""_blank"">2016</a>"
CS101,Introductory Chemistry 1,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Zb3RLbDhhVWlNdjA/view?usp=sharing'target=""_blank"">2016</a>"
CS302,Separation Techniques,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbEZtRzIybDYxOTQ/view?usp=sharing'target=""_blank"">2016</a>"
CS108,Inorganic and Physical Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZHlSZkpDNHNzblU/view?usp=sharing'target=""_blank"">2016</a>"
CS204,Organic Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZX1hnb0t5Tmg5RGM/view?usp=sharing'target=""_blank"">2016</a>"
CS202,Spectroscopy and Physical Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSEExOC10X3hIeU0/view?usp=sharing'target=""_blank"">2016</a>"
CS301,Organometallics and Polymer Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZRkVLMWphV3Znb3M/view?usp=sharing'target=""_blank"">2016</a>"
CS107,Chemistry for Health Related Professions,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZM290dDJnMGZkMW8/view?usp=sharing'target=""_blank"">2016</a>"
CS311,Medicinal Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcWFYdTAwX3AtdHM/view?usp=sharing'target=""_blank"">2016</a>"
CS303,Analytical Spectroscopy,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbVpCSmJvM1I1LXc/view?usp=sharing'target=""_blank"">2016</a>"
CS307,Organic Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSUhGZkwzYnRJV2c/view?usp=sharing'target=""_blank"">2016</a>"
CS345,Chemistry Topics & Laboratory,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZZmtkQ1VMdWxkWk0/view?usp=sharing'target=""_blank"">2016</a>"
EC104,National Frameworks for ECE (Ireland),"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZbzRGcFBSNDZzYk0/view?usp=sharing'target=""_blank"">2016</a>"
CS414,Advanced Medicinal Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWk4xWGNNcWRHYUE/view?usp=sharing'target=""_blank"">2016</a>"
CS404,Interfacial and Supramolecular Chemistry,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZNGpmQm1mcENMWUE/view?usp=sharing'target=""_blank"">2016</a>"
EC106,Child Protection and Legal Frameworks,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZdmhxZXdNem1aM2c/view?usp=sharing'target=""_blank"">2016</a>"
EE151,Foundations for Aviation Studies,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZOFVLaHVmRkZmQXM/view?usp=sharing'target=""_blank"">2016</a>"
EE203,Circuits,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZSE9IZkNPLTFRSzQ/view?usp=sharing'target=""_blank"">2016</a>"
EE314,Signals,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZcVFmNmFjN190cHc/view?usp=sharing'target=""_blank"">2016</a>"
EE224,Data Communications & Networks I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9Za3NGWjBpUndnMEE/view?usp=sharing'target=""_blank"">2016</a>"
EE219,Object Oriented Programming I,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZWU1DRjBZRDZHSE0/view?usp=sharing'target=""_blank"">2016</a>"
EE323,Electromagnetism II,"<a href='https://drive.google.com/file/d/0B4T0-Ia20_9ZU0hfWjI2UVBCRFE/view?usp=sharing'target=""_blank"">2016</a>"
